row_id+O6G3A1:R6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,address_city,address_state,region,product_id,category,sub_category,product_name,price,quantity,sales,cost,profit,returns,payment_mode,year,month,day_name
3748,CA-2020-161956,2020-08-27,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",121.23,2,242.46,143.23000000000002,99.23,True,COD,2020,8,Thursday
3752,CA-2020-161956,2020-08-27,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,87.09333333333332,3,261.28,238.252,23.028,True,COD,2020,8,Thursday
3749,CA-2020-161956,2020-08-27,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,84.48,4,337.92,241.344,96.576,True,Online,2020,8,Thursday
1797,US-2020-139465,2020-08-27,30-08-2020,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,122.65666666666668,3,367.97,267.05870000000004,100.9113,False,COD,2020,8,Thursday
3755,CA-2020-161956,2020-08-27,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,75.78,5,378.9,361.155,17.745,True,Online,2020,8,Thursday
3754,CA-2020-161956,2020-08-27,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,427.784,2,855.568,561.0192,294.5488,True,COD,2020,8,Thursday
3750,CA-2020-161956,2020-08-27,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,444.992,2,889.984,559.99,329.994,True,COD,2020,8,Thursday
8936,CA-2020-130036,2020-08-27,27-08-2020,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,80.84914285714285,14,1131.888,921.909,209.979,False,Online,2020,8,Thursday
378,US-2020-134481,2020-08-27,01-09-2020,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",215.06057142857145,7,1505.424,1803.1088,-297.6848,False,COD,2020,8,Thursday
2918,CA-2020-155047,2020-08-27,30-08-2020,First Class,SE-20110,Sanjit Engle,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",109.952,1,109.952,109.58,0.372,False,Online,2020,8,Thursday
4340,CA-2020-133501,2020-08-27,01-09-2020,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Franklin,Tennessee,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,109.184,1,109.184,107.3696,1.8144,False,COD,2020,8,Thursday
8576,CA-2020-101273,2020-08-27,30-08-2020,Second Class,ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,31.334,4,125.336,124.44,0.896,True,COD,2020,8,Thursday
3382,US-2020-162208,2020-08-27,30-08-2020,First Class,SP-20620,Stefania Perrino,Corporate,United States,Tampa,Florida,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,138.896,1,138.896,137.9186,0.9774,False,COD,2020,8,Thursday
8935,CA-2020-130036,2020-08-27,27-08-2020,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,38.89066666666667,3,116.672,112.712,3.96,False,Online,2020,8,Thursday
1798,US-2020-139465,2020-08-27,30-08-2020,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,22.168000000000003,6,133.008,121.443,11.565,False,Online,2020,8,Thursday
3751,CA-2020-161956,2020-08-27,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,29.880000000000003,5,149.4,141.16400000000002,8.236,True,COD,2020,8,Thursday
1796,US-2020-139465,2020-08-27,30-08-2020,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,21.355,8,170.84,154.2416,16.5984,False,COD,2020,8,Thursday
4599,US-2020-169502,2020-08-28,01-09-2020,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.92,5,109.6,83.036,26.564,False,Online,2020,8,Friday
2485,CA-2020-126067,2020-08-28,03-09-2020,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,28.736,5,143.68,111.284,32.396,False,COD,2020,8,Friday
2484,CA-2020-126067,2020-08-28,03-09-2020,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",235.35,5,1176.75,926.445,250.305,False,COD,2020,8,Friday
2486,CA-2020-126067,2020-08-28,03-09-2020,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,38.78,2,77.56,76.1144,1.4456,False,Online,2020,8,Friday
3924,CA-2020-146920,2020-08-28,01-09-2020,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),20.544,5,102.72,93.368,9.352,False,COD,2020,8,Friday
4598,US-2020-169502,2020-08-28,01-09-2020,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,36.60333333333333,3,109.81,103.9213,5.8887,False,Online,2020,8,Friday
3923,CA-2020-146920,2020-08-28,01-09-2020,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),22.890666666666664,6,137.344,129.424,7.92,False,COD,2020,8,Friday
2483,CA-2020-126067,2020-08-28,03-09-2020,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Seattle,Washington,West,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,37.542,4,150.168,138.7384,11.4296,False,COD,2020,8,Friday
8116,CA-2020-101014,2020-08-29,04-09-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,60.00666666666667,3,180.02,138.57440000000005,41.4456,False,COD,2020,8,Saturday
4238,CA-2020-104024,2020-08-29,03-09-2020,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001972,Office Supplies,Art,Newell 323,12.772571428571428,7,89.408,88.7024,0.7056,False,Online,2020,8,Saturday
1943,CA-2020-144064,2020-08-29,01-09-2020,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,46.72,2,93.44,91.039,2.401,True,Online,2020,8,Saturday
1944,CA-2020-144064,2020-08-29,01-09-2020,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.693333333333332,9,96.24,101.424,-5.184,True,COD,2020,8,Saturday
1942,CA-2020-144064,2020-08-29,01-09-2020,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,34.34,4,137.36,119.6,17.76,True,COD,2020,8,Saturday
6407,CA-2020-154074,2020-08-31,02-09-2020,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",22.96142857142857,7,160.73,117.3083,43.4217,True,COD,2020,8,Monday
9664,CA-2020-132619,2020-08-31,05-09-2020,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,San Francisco,California,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,75.98333333333333,3,227.95,218.2525,9.6975,False,COD,2020,8,Monday
2842,US-2020-135062,2020-08-31,04-09-2020,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,39.649142857142856,7,277.544,194.3343,83.2097,False,COD,2020,8,Monday
6406,CA-2020-154074,2020-08-31,02-09-2020,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,299.784,2,599.568,592.4484,7.1196,True,COD,2020,8,Monday
3655,CA-2020-133004,2020-08-31,05-09-2020,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,72.19222222222223,9,649.73,483.6602,166.0698,False,COD,2020,8,Monday
5610,CA-2020-117198,2020-08-31,05-09-2020,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,340.45,2,680.9,463.133,217.767,False,COD,2020,8,Monday
4991,CA-2020-107321,2020-08-31,04-09-2020,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,183.352,4,733.408,655.8496,77.5584,False,Online,2020,8,Monday
1533,CA-2020-159884,2020-08-31,05-09-2020,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,23.45866666666667,3,70.376,67.6538,2.7222,False,COD,2020,8,Monday
7064,CA-2020-127712,2020-08-31,05-09-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Salem,Oregon,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,46.604,2,93.208,92.5096,0.6984,False,COD,2020,8,Monday
4990,CA-2020-107321,2020-08-31,04-09-2020,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,37.55733333333333,3,112.672,110.5036,2.1684,False,COD,2020,8,Monday
1532,CA-2020-159884,2020-08-31,05-09-2020,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",140.744,1,140.744,139.9382,0.8058,False,COD,2020,8,Monday
3231,CA-2020-131625,2020-01-09,05-09-2020,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",29.18,5,145.9,106.834,39.066,False,COD,2020,1,Thursday
9032,CA-2020-128041,2020-01-09,01-09-2020,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,80.39,4,321.56,276.1904,45.3696,False,Online,2020,1,Thursday
9031,CA-2020-128041,2020-01-09,01-09-2020,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,85.4,4,341.6,237.78200000000004,103.818,False,COD,2020,1,Thursday
5220,CA-2020-145653,2020-01-09,01-09-2020,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,74.17999999999999,7,519.26,384.7298,134.5302,False,COD,2020,1,Thursday
4332,CA-2020-107909,2020-01-09,06-09-2020,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,89.99,1,89.99,83.1934,6.7966,False,COD,2020,1,Thursday
4723,US-2020-135230,2020-01-09,07-09-2020,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,123.58,1,123.58,120.6238,2.9562,False,Online,2020,1,Thursday
4333,CA-2020-107909,2020-01-09,06-09-2020,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,26.184,5,130.92,122.89799999999998,8.022,False,COD,2020,1,Thursday
6681,CA-2020-145037,2020-02-09,07-09-2020,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,25.48,4,101.92,64.3576,37.5624,False,COD,2020,2,Sunday
3935,CA-2020-123001,2020-02-09,08-09-2020,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,22.6,5,113.0,76.0,37.0,False,Online,2020,2,Sunday
6682,CA-2020-145037,2020-02-09,07-09-2020,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Meriden,Connecticut,East,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,55.60666666666666,3,166.82,93.41,73.41,False,Online,2020,2,Sunday
9849,CA-2020-169327,2020-02-09,04-09-2020,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",34.784,5,173.92,127.695,46.225,True,COD,2020,2,Sunday
1957,CA-2020-157987,2020-02-09,06-09-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,59.32333333333333,3,177.97,137.6572,40.3128,False,COD,2020,2,Sunday
9262,CA-2020-111388,2020-02-09,02-09-2020,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",78.992,3,236.976,239.6757,-2.6997,False,COD,2020,2,Sunday
1952,CA-2020-157987,2020-02-09,06-09-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,81.65666666666667,3,244.97,187.5587,57.4113,False,COD,2020,2,Sunday
3936,CA-2020-123001,2020-02-09,08-09-2020,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,123.792,2,247.584,234.985,12.599,False,COD,2020,2,Sunday
6905,CA-2020-111220,2020-02-09,08-09-2020,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",52.184000000000005,5,260.92,305.15500000000003,-44.235,False,COD,2020,2,Sunday
7441,US-2020-163657,2020-02-09,06-09-2020,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,132.764,2,265.528,268.4846,-2.9566,False,Cards,2020,2,Sunday
1956,CA-2020-157987,2020-02-09,06-09-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,142.0,2,284.0,245.92,38.08,False,Online,2020,2,Sunday
1949,CA-2020-157987,2020-02-09,06-09-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,303.526,1,303.526,396.8522,-93.3262,False,COD,2020,2,Sunday
912,CA-2020-137596,2020-02-09,07-09-2020,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,188.19,2,376.38,295.3326,81.0474,False,Cards,2020,2,Sunday
9848,CA-2020-169327,2020-02-09,04-09-2020,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,111.9,5,559.5,426.51,132.99,True,COD,2020,2,Sunday
910,CA-2020-137596,2020-02-09,07-09-2020,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,Central,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,310.2,4,1240.8,916.854,323.946,False,Online,2020,2,Sunday
1954,CA-2020-157987,2020-02-09,06-09-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,262.28200000000004,5,1311.41,1097.6750000000002,213.735,False,Online,2020,2,Sunday
9274,CA-2020-146983,2020-02-09,06-09-2020,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,531.3133333333334,3,1593.94,836.5288,757.4112,False,Online,2020,2,Sunday
911,CA-2020-137596,2020-02-09,07-09-2020,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,Central,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,282.39714285714285,7,1976.78,1147.4045999999998,829.3754,False,Online,2020,2,Sunday
933,CA-2020-114216,2020-02-09,06-09-2020,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",37.39733333333333,3,112.192,108.0772,4.1148,False,Cards,2020,2,Sunday
1955,CA-2020-157987,2020-02-09,06-09-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,31.973333333333333,3,95.92,93.706,2.214,False,Cards,2020,2,Sunday
6904,CA-2020-111220,2020-02-09,08-09-2020,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.294,2,82.588,97.6756,-15.0876,False,Cards,2020,2,Sunday
1958,CA-2020-157987,2020-02-09,06-09-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,22.53,4,90.12,82.41600000000001,7.704,False,COD,2020,2,Sunday
1950,CA-2020-157987,2020-02-09,06-09-2020,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,110.98,1,110.98,107.2158,3.7642,False,COD,2020,2,Sunday
